"","X","AllScores","AllAiScores","filename","kaiscore","AiRanges","aiRange","kaiscore_numeric","mean_score","sd_score","max_score","mean_kaiscore"
"1092",51,35226.2827419832,60,"results2/rawdata/Car_ai245.csv","45","60",60,45,27507.0118737468,9345.37656616984,40150.4580647636,57.5
"1093",52,31567.4804320706,60,"results2/rawdata/Car_ai245.csv","45","60",60,45,27507.0118737468,9345.37656616984,40150.4580647636,57.5
"1094",53,24767.5543052928,60,"results2/rawdata/Car_ai245.csv","45","60",60,45,27507.0118737468,9345.37656616984,40150.4580647636,57.5
"1095",54,21525.9300715983,60,"results2/rawdata/Car_ai245.csv","45","60",60,45,27507.0118737468,9345.37656616984,40150.4580647636,57.5
"1096",55,35523.4222294359,60,"results2/rawdata/Car_ai245.csv","45","60",60,45,27507.0118737468,9345.37656616984,40150.4580647636,57.5
"1097",56,31279.4802989145,60,"results2/rawdata/Car_ai245.csv","45","60",60,45,27507.0118737468,9345.37656616984,40150.4580647636,57.5
"1098",57,33973.1445852639,60,"results2/rawdata/Car_ai245.csv","45","60",60,45,27507.0118737468,9345.37656616984,40150.4580647636,57.5
"1099",58,33471.4594968428,60,"results2/rawdata/Car_ai245.csv","45","60",60,45,27507.0118737468,9345.37656616984,40150.4580647636,57.5
"1100",59,19540.9140435725,60,"results2/rawdata/Car_ai245.csv","45","60",60,45,27507.0118737468,9345.37656616984,40150.4580647636,57.5
"1101",60,40150.4580647636,60,"results2/rawdata/Car_ai245.csv","45","60",60,45,27507.0118737468,9345.37656616984,40150.4580647636,57.5
"1102",61,18424.9353526086,60,"results2/rawdata/Car_ai245.csv","45","60",60,45,27507.0118737468,9345.37656616984,40150.4580647636,57.5
"1103",62,36593.7932353628,60,"results2/rawdata/Car_ai245.csv","45","60",60,45,27507.0118737468,9345.37656616984,40150.4580647636,57.5
"1104",63,33125.5329302432,60,"results2/rawdata/Car_ai245.csv","45","60",60,45,27507.0118737468,9345.37656616984,40150.4580647636,57.5
"1105",64,18807.5332943202,80,"results2/rawdata/Car_ai245.csv","45","80",80,45,33303.9339451683,10418.4918998596,51647.1935512643,62.5
"1106",65,30489.8720664719,80,"results2/rawdata/Car_ai245.csv","45","80",80,45,33303.9339451683,10418.4918998596,51647.1935512643,62.5
"1107",66,28933.787833553,80,"results2/rawdata/Car_ai245.csv","45","80",80,45,33303.9339451683,10418.4918998596,51647.1935512643,62.5
"1108",67,28149.1296287294,80,"results2/rawdata/Car_ai245.csv","45","80",80,45,33303.9339451683,10418.4918998596,51647.1935512643,62.5
"1109",68,38349.2671382222,80,"results2/rawdata/Car_ai245.csv","45","80",80,45,33303.9339451683,10418.4918998596,51647.1935512643,62.5
"1110",69,23971.7200482439,80,"results2/rawdata/Car_ai245.csv","45","80",80,45,33303.9339451683,10418.4918998596,51647.1935512643,62.5
"1111",70,36610.3228891266,80,"results2/rawdata/Car_ai245.csv","45","80",80,45,33303.9339451683,10418.4918998596,51647.1935512643,62.5
"1112",71,41712.5805651299,80,"results2/rawdata/Car_ai245.csv","45","80",80,45,33303.9339451683,10418.4918998596,51647.1935512643,62.5
"1113",72,41254.6697914309,80,"results2/rawdata/Car_ai245.csv","45","80",80,45,33303.9339451683,10418.4918998596,51647.1935512643,62.5
"1114",73,22933.9445018735,80,"results2/rawdata/Car_ai245.csv","45","80",80,45,33303.9339451683,10418.4918998596,51647.1935512643,62.5
"1115",74,41245.3722187078,80,"results2/rawdata/Car_ai245.csv","45","80",80,45,33303.9339451683,10418.4918998596,51647.1935512643,62.5
"1116",75,38099.3566158169,80,"results2/rawdata/Car_ai245.csv","45","80",80,45,33303.9339451683,10418.4918998596,51647.1935512643,62.5
"1117",76,48553.7635728155,80,"results2/rawdata/Car_ai245.csv","45","80",80,45,33303.9339451683,10418.4918998596,51647.1935512643,62.5
"1118",77,29191.3621650395,80,"results2/rawdata/Car_ai245.csv","45","80",80,45,33303.9339451683,10418.4918998596,51647.1935512643,62.5
"1119",78,51647.1935512643,80,"results2/rawdata/Car_ai245.csv","45","80",80,45,33303.9339451683,10418.4918998596,51647.1935512643,62.5
"1120",79,40118.1755532394,80,"results2/rawdata/Car_ai245.csv","45","80",80,45,33303.9339451683,10418.4918998596,51647.1935512643,62.5
"1121",0,35328.6870059123,0,"results2/rawdata/Car_ai257.csv","57","0",0,57,23958.8076932077,10945.1327318945,40532.8176862337,57
"1122",1,40532.8176862337,0,"results2/rawdata/Car_ai257.csv","57","0",0,57,23958.8076932077,10945.1327318945,40532.8176862337,57
"1123",2,36039.3190242784,0,"results2/rawdata/Car_ai257.csv","57","0",0,57,23958.8076932077,10945.1327318945,40532.8176862337,57
"1124",3,19338.4250785787,0,"results2/rawdata/Car_ai257.csv","57","0",0,57,23958.8076932077,10945.1327318945,40532.8176862337,57
"1125",4,17279.3928250298,0,"results2/rawdata/Car_ai257.csv","57","0",0,57,23958.8076932077,10945.1327318945,40532.8176862337,57
"1126",5,33827.1340035267,0,"results2/rawdata/Car_ai257.csv","57","0",0,57,23958.8076932077,10945.1327318945,40532.8176862337,57
"1127",6,6454.58219995136,0,"results2/rawdata/Car_ai257.csv","57","0",0,57,23958.8076932077,10945.1327318945,40532.8176862337,57
"1128",7,35690.4204376643,0,"results2/rawdata/Car_ai257.csv","57","0",0,57,23958.8076932077,10945.1327318945,40532.8176862337,57
"1129",8,11609.765677056,0,"results2/rawdata/Car_ai257.csv","57","0",0,57,23958.8076932077,10945.1327318945,40532.8176862337,57
"1130",9,19500.0914797129,0,"results2/rawdata/Car_ai257.csv","57","0",0,57,23958.8076932077,10945.1327318945,40532.8176862337,57
"1131",10,26097.4858539351,0,"results2/rawdata/Car_ai257.csv","57","0",0,57,23958.8076932077,10945.1327318945,40532.8176862337,57
"1132",11,37517.5994920725,0,"results2/rawdata/Car_ai257.csv","57","0",0,57,23958.8076932077,10945.1327318945,40532.8176862337,57
"1133",12,24915.5938969937,0,"results2/rawdata/Car_ai257.csv","57","0",0,57,23958.8076932077,10945.1327318945,40532.8176862337,57
"1134",13,1791.4105411235,0,"results2/rawdata/Car_ai257.csv","57","0",0,57,23958.8076932077,10945.1327318945,40532.8176862337,57
"1135",14,34830.7600698954,0,"results2/rawdata/Car_ai257.csv","57","0",0,57,23958.8076932077,10945.1327318945,40532.8176862337,57
"1136",15,10049.6666271234,0,"results2/rawdata/Car_ai257.csv","57","0",0,57,23958.8076932077,10945.1327318945,40532.8176862337,57
"1137",16,23707.0600843495,20,"results2/rawdata/Car_ai257.csv","57","20",20,57,22108.6578422615,11874.3174022342,38381.3821905142,57
"1138",17,28883.3917283003,20,"results2/rawdata/Car_ai257.csv","57","20",20,57,22108.6578422615,11874.3174022342,38381.3821905142,57
"1139",18,23221.0384139662,20,"results2/rawdata/Car_ai257.csv","57","20",20,57,22108.6578422615,11874.3174022342,38381.3821905142,57
"1140",19,33002.7233883919,20,"results2/rawdata/Car_ai257.csv","57","20",20,57,22108.6578422615,11874.3174022342,38381.3821905142,57
"1141",20,26836.9595646394,20,"results2/rawdata/Car_ai257.csv","57","20",20,57,22108.6578422615,11874.3174022342,38381.3821905142,57
"1142",21,5472.35228411729,20,"results2/rawdata/Car_ai257.csv","57","20",20,57,22108.6578422615,11874.3174022342,38381.3821905142,57
"1143",22,384.414039170084,20,"results2/rawdata/Car_ai257.csv","57","20",20,57,22108.6578422615,11874.3174022342,38381.3821905142,57
"1144",23,21037.5789019856,20,"results2/rawdata/Car_ai257.csv","57","20",20,57,22108.6578422615,11874.3174022342,38381.3821905142,57
"1145",24,27621.880807954,20,"results2/rawdata/Car_ai257.csv","57","20",20,57,22108.6578422615,11874.3174022342,38381.3821905142,57
"1146",25,29452.2510961876,20,"results2/rawdata/Car_ai257.csv","57","20",20,57,22108.6578422615,11874.3174022342,38381.3821905142,57
"1147",26,38381.3821905142,20,"results2/rawdata/Car_ai257.csv","57","20",20,57,22108.6578422615,11874.3174022342,38381.3821905142,57
"1148",27,34464.4573031076,20,"results2/rawdata/Car_ai257.csv","57","20",20,57,22108.6578422615,11874.3174022342,38381.3821905142,57
"1149",28,5671.49734698589,20,"results2/rawdata/Car_ai257.csv","57","20",20,57,22108.6578422615,11874.3174022342,38381.3821905142,57
"1150",29,34566.6072383659,20,"results2/rawdata/Car_ai257.csv","57","20",20,57,22108.6578422615,11874.3174022342,38381.3821905142,57
"1151",30,13267.4633484046,20,"results2/rawdata/Car_ai257.csv","57","20",20,57,22108.6578422615,11874.3174022342,38381.3821905142,57
"1152",31,22911.3263891175,20,"results2/rawdata/Car_ai257.csv","57","20",20,57,22108.6578422615,11874.3174022342,38381.3821905142,57
"1153",32,34922.9639687967,40,"results2/rawdata/Car_ai257.csv","57","40",40,57,26429.2422721035,10816.4533988437,46307.8702165837,58.5
"1154",33,18417.0068674458,40,"results2/rawdata/Car_ai257.csv","57","40",40,57,26429.2422721035,10816.4533988437,46307.8702165837,58.5
"1155",34,36778.7054784438,40,"results2/rawdata/Car_ai257.csv","57","40",40,57,26429.2422721035,10816.4533988437,46307.8702165837,58.5
"1156",35,20384.984839286,40,"results2/rawdata/Car_ai257.csv","57","40",40,57,26429.2422721035,10816.4533988437,46307.8702165837,58.5
"1157",36,32067.5277686592,40,"results2/rawdata/Car_ai257.csv","57","40",40,57,26429.2422721035,10816.4533988437,46307.8702165837,58.5
"1158",37,25839.0501049146,40,"results2/rawdata/Car_ai257.csv","57","40",40,57,26429.2422721035,10816.4533988437,46307.8702165837,58.5
"1159",38,24118.8402455555,40,"results2/rawdata/Car_ai257.csv","57","40",40,57,26429.2422721035,10816.4533988437,46307.8702165837,58.5
"1160",39,45101.9527797449,40,"results2/rawdata/Car_ai257.csv","57","40",40,57,26429.2422721035,10816.4533988437,46307.8702165837,58.5
"1161",40,37039.6950560769,40,"results2/rawdata/Car_ai257.csv","57","40",40,57,26429.2422721035,10816.4533988437,46307.8702165837,58.5
"1162",41,5768.47505359774,40,"results2/rawdata/Car_ai257.csv","57","40",40,57,26429.2422721035,10816.4533988437,46307.8702165837,58.5
"1163",42,30988.4921188691,40,"results2/rawdata/Car_ai257.csv","57","40",40,57,26429.2422721035,10816.4533988437,46307.8702165837,58.5
"1164",43,28126.9148052843,40,"results2/rawdata/Car_ai257.csv","57","40",40,57,26429.2422721035,10816.4533988437,46307.8702165837,58.5
"1165",44,22510.1132172438,40,"results2/rawdata/Car_ai257.csv","57","40",40,57,26429.2422721035,10816.4533988437,46307.8702165837,58.5
"1166",45,34848.6832303544,40,"results2/rawdata/Car_ai257.csv","57","40",40,57,26429.2422721035,10816.4533988437,46307.8702165837,58.5
"1167",46,42346.104352199,40,"results2/rawdata/Car_ai257.csv","57","40",40,57,26429.2422721035,10816.4533988437,46307.8702165837,58.5
"1168",47,31097.7306048622,40,"results2/rawdata/Car_ai257.csv","57","40",40,57,26429.2422721035,10816.4533988437,46307.8702165837,58.5
"1169",48,29347.1031647341,60,"results2/rawdata/Car_ai257.csv","57","60",60,57,33764.7539660361,11166.1616924064,49516.0939141532,63.5
"1170",49,38404.9212513356,60,"results2/rawdata/Car_ai257.csv","57","60",60,57,33764.7539660361,11166.1616924064,49516.0939141532,63.5
"1171",50,41851.6481735637,60,"results2/rawdata/Car_ai257.csv","57","60",60,57,33764.7539660361,11166.1616924064,49516.0939141532,63.5
"1172",51,32397.0987077336,60,"results2/rawdata/Car_ai257.csv","57","60",60,57,33764.7539660361,11166.1616924064,49516.0939141532,63.5
"1173",52,23135.6675009855,60,"results2/rawdata/Car_ai257.csv","57","60",60,57,33764.7539660361,11166.1616924064,49516.0939141532,63.5
"1174",53,31947.5158306632,60,"results2/rawdata/Car_ai257.csv","57","60",60,57,33764.7539660361,11166.1616924064,49516.0939141532,63.5
"1175",54,46784.5953321892,60,"results2/rawdata/Car_ai257.csv","57","60",60,57,33764.7539660361,11166.1616924064,49516.0939141532,63.5
"1176",55,37311.8290836257,60,"results2/rawdata/Car_ai257.csv","57","60",60,57,33764.7539660361,11166.1616924064,49516.0939141532,63.5
"1177",56,28708.5725572601,60,"results2/rawdata/Car_ai257.csv","57","60",60,57,33764.7539660361,11166.1616924064,49516.0939141532,63.5
"1178",57,33443.6798108802,60,"results2/rawdata/Car_ai257.csv","57","60",60,57,33764.7539660361,11166.1616924064,49516.0939141532,63.5
"1179",58,40766.6917451231,60,"results2/rawdata/Car_ai257.csv","57","60",60,57,33764.7539660361,11166.1616924064,49516.0939141532,63.5
"1180",59,44628.0776686537,60,"results2/rawdata/Car_ai257.csv","57","60",60,57,33764.7539660361,11166.1616924064,49516.0939141532,63.5
"1181",60,48614.1670790141,60,"results2/rawdata/Car_ai257.csv","57","60",60,57,33764.7539660361,11166.1616924064,49516.0939141532,63.5
"1182",61,45695.540969795,60,"results2/rawdata/Car_ai257.csv","57","60",60,57,33764.7539660361,11166.1616924064,49516.0939141532,63.5
"1183",62,38392.5419280937,60,"results2/rawdata/Car_ai257.csv","57","60",60,57,33764.7539660361,11166.1616924064,49516.0939141532,63.5
"1184",63,29763.7503433826,60,"results2/rawdata/Car_ai257.csv","57","60",60,57,33764.7539660361,11166.1616924064,49516.0939141532,63.5
"1185",64,41984.6560661838,80,"results2/rawdata/Car_ai257.csv","57","80",80,57,39713.1665955666,9834.13244708401,51200.0395072488,68.5
"1186",65,31799.0761341484,80,"results2/rawdata/Car_ai257.csv","57","80",80,57,39713.1665955666,9834.13244708401,51200.0395072488,68.5
"1187",66,45278.5157430776,80,"results2/rawdata/Car_ai257.csv","57","80",80,57,39713.1665955666,9834.13244708401,51200.0395072488,68.5
"1188",67,43543.4418549675,80,"results2/rawdata/Car_ai257.csv","57","80",80,57,39713.1665955666,9834.13244708401,51200.0395072488,68.5
"1189",68,-1323.27805396737,80,"results2/rawdata/Car_ai257.csv","57","80",80,57,39713.1665955666,9834.13244708401,51200.0395072488,68.5
"1190",69,44424.1741407148,80,"results2/rawdata/Car_ai257.csv","57","80",80,57,39713.1665955666,9834.13244708401,51200.0395072488,68.5
"1191",70,51200.0395072488,80,"results2/rawdata/Car_ai257.csv","57","80",80,57,39713.1665955666,9834.13244708401,51200.0395072488,68.5
"1192",71,36605.8216861138,80,"results2/rawdata/Car_ai257.csv","57","80",80,57,39713.1665955666,9834.13244708401,51200.0395072488,68.5
"1193",72,37834.9253496617,80,"results2/rawdata/Car_ai257.csv","57","80",80,57,39713.1665955666,9834.13244708401,51200.0395072488,68.5
"1194",73,32901.8868923798,80,"results2/rawdata/Car_ai257.csv","57","80",80,57,39713.1665955666,9834.13244708401,51200.0395072488,68.5
"1195",74,37466.6276834266,80,"results2/rawdata/Car_ai257.csv","57","80",80,57,39713.1665955666,9834.13244708401,51200.0395072488,68.5
"1196",75,46082.572137683,80,"results2/rawdata/Car_ai257.csv","57","80",80,57,39713.1665955666,9834.13244708401,51200.0395072488,68.5
"1197",76,37883.464900667,80,"results2/rawdata/Car_ai257.csv","57","80",80,57,39713.1665955666,9834.13244708401,51200.0395072488,68.5
"1198",77,46594.3069563519,80,"results2/rawdata/Car_ai257.csv","57","80",80,57,39713.1665955666,9834.13244708401,51200.0395072488,68.5
"1199",78,42900.5234023013,80,"results2/rawdata/Car_ai257.csv","57","80",80,57,39713.1665955666,9834.13244708401,51200.0395072488,68.5
"1200",79,49637.0907821528,80,"results2/rawdata/Car_ai257.csv","57","80",80,57,39713.1665955666,9834.13244708401,51200.0395072488,68.5
"1201",0,31935.5076542966,0,"results2/rawdata/Car_ai270.csv","70","0",0,70,31487.3725128597,9431.82624339187,48908.6729838395,70
"1202",1,12782.7206032995,0,"results2/rawdata/Car_ai270.csv","70","0",0,70,31487.3725128597,9431.82624339187,48908.6729838395,70
"1203",2,31254.1454122131,0,"results2/rawdata/Car_ai270.csv","70","0",0,70,31487.3725128597,9431.82624339187,48908.6729838395,70
"1204",3,29734.4684892027,0,"results2/rawdata/Car_ai270.csv","70","0",0,70,31487.3725128597,9431.82624339187,48908.6729838395,70
"1205",4,21372.1227118362,0,"results2/rawdata/Car_ai270.csv","70","0",0,70,31487.3725128597,9431.82624339187,48908.6729838395,70
"1206",5,18538.4998515737,0,"results2/rawdata/Car_ai270.csv","70","0",0,70,31487.3725128597,9431.82624339187,48908.6729838395,70
"1207",6,44529.3488429235,0,"results2/rawdata/Car_ai270.csv","70","0",0,70,31487.3725128597,9431.82624339187,48908.6729838395,70
"1208",7,40058.5922684309,0,"results2/rawdata/Car_ai270.csv","70","0",0,70,31487.3725128597,9431.82624339187,48908.6729838395,70
"1209",8,25111.9597816852,0,"results2/rawdata/Car_ai270.csv","70","0",0,70,31487.3725128597,9431.82624339187,48908.6729838395,70
"1210",9,27396.2473719682,0,"results2/rawdata/Car_ai270.csv","70","0",0,70,31487.3725128597,9431.82624339187,48908.6729838395,70
"1211",10,22391.36381072,0,"results2/rawdata/Car_ai270.csv","70","0",0,70,31487.3725128597,9431.82624339187,48908.6729838395,70
"1212",11,17499.8658640473,0,"results2/rawdata/Car_ai270.csv","70","0",0,70,31487.3725128597,9431.82624339187,48908.6729838395,70
"1213",12,37284.9869307959,0,"results2/rawdata/Car_ai270.csv","70","0",0,70,31487.3725128597,9431.82624339187,48908.6729838395,70
"1214",13,17082.1832164257,0,"results2/rawdata/Car_ai270.csv","70","0",0,70,31487.3725128597,9431.82624339187,48908.6729838395,70
"1215",14,28265.9705083877,0,"results2/rawdata/Car_ai270.csv","70","0",0,70,31487.3725128597,9431.82624339187,48908.6729838395,70
"1216",15,21307.4461209524,0,"results2/rawdata/Car_ai270.csv","70","0",0,70,31487.3725128597,9431.82624339187,48908.6729838395,70
"1217",16,38696.309493549,20,"results2/rawdata/Car_ai270.csv","70","20",20,70,33723.8443808646,8849.96354568479,47685.0832086009,70
"1218",17,44198.340838079,20,"results2/rawdata/Car_ai270.csv","70","20",20,70,33723.8443808646,8849.96354568479,47685.0832086009,70
"1219",18,38849.4398730116,20,"results2/rawdata/Car_ai270.csv","70","20",20,70,33723.8443808646,8849.96354568479,47685.0832086009,70
"1220",19,17407.8047215755,20,"results2/rawdata/Car_ai270.csv","70","20",20,70,33723.8443808646,8849.96354568479,47685.0832086009,70
"1221",20,30338.3107646761,20,"results2/rawdata/Car_ai270.csv","70","20",20,70,33723.8443808646,8849.96354568479,47685.0832086009,70
"1222",21,24640.4688263847,20,"results2/rawdata/Car_ai270.csv","70","20",20,70,33723.8443808646,8849.96354568479,47685.0832086009,70
"1223",22,45997.8268475511,20,"results2/rawdata/Car_ai270.csv","70","20",20,70,33723.8443808646,8849.96354568479,47685.0832086009,70
"1224",23,36703.3542495134,20,"results2/rawdata/Car_ai270.csv","70","20",20,70,33723.8443808646,8849.96354568479,47685.0832086009,70
"1225",24,26026.7633773524,20,"results2/rawdata/Car_ai270.csv","70","20",20,70,33723.8443808646,8849.96354568479,47685.0832086009,70
"1226",25,30896.9221915728,20,"results2/rawdata/Car_ai270.csv","70","20",20,70,33723.8443808646,8849.96354568479,47685.0832086009,70
"1227",26,47685.0832086009,20,"results2/rawdata/Car_ai270.csv","70","20",20,70,33723.8443808646,8849.96354568479,47685.0832086009,70
"1228",27,34021.1596749517,20,"results2/rawdata/Car_ai270.csv","70","20",20,70,33723.8443808646,8849.96354568479,47685.0832086009,70
"1229",28,37124.7998914869,20,"results2/rawdata/Car_ai270.csv","70","20",20,70,33723.8443808646,8849.96354568479,47685.0832086009,70
"1230",29,44809.4096617291,20,"results2/rawdata/Car_ai270.csv","70","20",20,70,33723.8443808646,8849.96354568479,47685.0832086009,70
"1231",30,15599.4509432431,20,"results2/rawdata/Car_ai270.csv","70","20",20,70,33723.8443808646,8849.96354568479,47685.0832086009,70
"1232",31,32562.8970862047,20,"results2/rawdata/Car_ai270.csv","70","20",20,70,33723.8443808646,8849.96354568479,47685.0832086009,70
"1233",32,47201.9673093976,40,"results2/rawdata/Car_ai270.csv","70","40",40,70,37806.0263868291,9341.70733690175,49584.591518948,70
"1234",33,49584.591518948,40,"results2/rawdata/Car_ai270.csv","70","40",40,70,37806.0263868291,9341.70733690175,49584.591518948,70
"1235",34,35630.3618461626,40,"results2/rawdata/Car_ai270.csv","70","40",40,70,37806.0263868291,9341.70733690175,49584.591518948,70
"1236",35,32610.664605268,40,"results2/rawdata/Car_ai270.csv","70","40",40,70,37806.0263868291,9341.70733690175,49584.591518948,70
"1237",36,36163.9653763687,40,"results2/rawdata/Car_ai270.csv","70","40",40,70,37806.0263868291,9341.70733690175,49584.591518948,70
"1238",37,38750.8982812214,40,"results2/rawdata/Car_ai270.csv","70","40",40,70,37806.0263868291,9341.70733690175,49584.591518948,70
"1239",38,41381.9857619635,40,"results2/rawdata/Car_ai270.csv","70","40",40,70,37806.0263868291,9341.70733690175,49584.591518948,70
"1240",39,49226.8517744668,40,"results2/rawdata/Car_ai270.csv","70","40",40,70,37806.0263868291,9341.70733690175,49584.591518948,70
"1241",40,39644.9932190157,40,"results2/rawdata/Car_ai270.csv","70","40",40,70,37806.0263868291,9341.70733690175,49584.591518948,70
"1242",41,35764.8402489878,40,"results2/rawdata/Car_ai270.csv","70","40",40,70,37806.0263868291,9341.70733690175,49584.591518948,70
"1243",42,43578.7994135509,40,"results2/rawdata/Car_ai270.csv","70","40",40,70,37806.0263868291,9341.70733690175,49584.591518948,70
"1244",43,38672.4121712279,40,"results2/rawdata/Car_ai270.csv","70","40",40,70,37806.0263868291,9341.70733690175,49584.591518948,70
"1245",44,49021.9593763539,40,"results2/rawdata/Car_ai270.csv","70","40",40,70,37806.0263868291,9341.70733690175,49584.591518948,70
"1246",45,41184.7592382173,40,"results2/rawdata/Car_ai270.csv","70","40",40,70,37806.0263868291,9341.70733690175,49584.591518948,70
"1247",46,42915.8162766045,40,"results2/rawdata/Car_ai270.csv","70","40",40,70,37806.0263868291,9341.70733690175,49584.591518948,70
"1248",47,5728.04770316558,40,"results2/rawdata/Car_ai270.csv","70","40",40,70,37806.0263868291,9341.70733690175,49584.591518948,70
"1249",48,39388.4419448104,60,"results2/rawdata/Car_ai270.csv","70","60",60,70,42159.1899507638,7417.37056892375,53071.1375776226,70
"1250",49,37226.242627449,60,"results2/rawdata/Car_ai270.csv","70","60",60,70,42159.1899507638,7417.37056892375,53071.1375776226,70
"1251",50,49122.0773149835,60,"results2/rawdata/Car_ai270.csv","70","60",60,70,42159.1899507638,7417.37056892375,53071.1375776226,70
"1252",51,40657.8496779343,60,"results2/rawdata/Car_ai270.csv","70","60",60,70,42159.1899507638,7417.37056892375,53071.1375776226,70
"1253",52,32999.9501303916,60,"results2/rawdata/Car_ai270.csv","70","60",60,70,42159.1899507638,7417.37056892375,53071.1375776226,70
"1254",53,45663.6750161145,60,"results2/rawdata/Car_ai270.csv","70","60",60,70,42159.1899507638,7417.37056892375,53071.1375776226,70
"1255",54,49629.9448131042,60,"results2/rawdata/Car_ai270.csv","70","60",60,70,42159.1899507638,7417.37056892375,53071.1375776226,70
"1256",55,50905.6718928823,60,"results2/rawdata/Car_ai270.csv","70","60",60,70,42159.1899507638,7417.37056892375,53071.1375776226,70
"1257",56,25050.1660472357,60,"results2/rawdata/Car_ai270.csv","70","60",60,70,42159.1899507638,7417.37056892375,53071.1375776226,70
"1258",57,20906.462465146,60,"results2/rawdata/Car_ai270.csv","70","60",60,70,42159.1899507638,7417.37056892375,53071.1375776226,70
"1259",58,45057.3652049319,60,"results2/rawdata/Car_ai270.csv","70","60",60,70,42159.1899507638,7417.37056892375,53071.1375776226,70
"1260",59,41879.5104518497,60,"results2/rawdata/Car_ai270.csv","70","60",60,70,42159.1899507638,7417.37056892375,53071.1375776226,70
"1261",60,38615.0367041842,60,"results2/rawdata/Car_ai270.csv","70","60",60,70,42159.1899507638,7417.37056892375,53071.1375776226,70
"1262",61,46497.6249172475,60,"results2/rawdata/Car_ai270.csv","70","60",60,70,42159.1899507638,7417.37056892375,53071.1375776226,70
"1263",62,27395.0628902114,60,"results2/rawdata/Car_ai270.csv","70","60",60,70,42159.1899507638,7417.37056892375,53071.1375776226,70
"1264",63,47315.6285416774,60,"results2/rawdata/Car_ai270.csv","70","60",60,70,42159.1899507638,7417.37056892375,53071.1375776226,70
"1265",64,50744.122822966,80,"results2/rawdata/Car_ai270.csv","70","80",80,70,46962.9872872732,7273.34634670109,56923.4108147033,75
"1266",65,35212.1144717558,80,"results2/rawdata/Car_ai270.csv","70","80",80,70,46962.9872872732,7273.34634670109,56923.4108147033,75
"1267",66,50697.0199028189,80,"results2/rawdata/Car_ai270.csv","70","80",80,70,46962.9872872732,7273.34634670109,56923.4108147033,75
"1268",67,56923.4108147033,80,"results2/rawdata/Car_ai270.csv","70","80",80,70,46962.9872872732,7273.34634670109,56923.4108147033,75
"1269",68,41349.4144798411,80,"results2/rawdata/Car_ai270.csv","70","80",80,70,46962.9872872732,7273.34634670109,56923.4108147033,75
"1270",69,51053.3502788515,80,"results2/rawdata/Car_ai270.csv","70","80",80,70,46962.9872872732,7273.34634670109,56923.4108147033,75
"1271",70,53118.9345046691,80,"results2/rawdata/Car_ai270.csv","70","80",80,70,46962.9872872732,7273.34634670109,56923.4108147033,75
"1272",71,50608.6384351624,80,"results2/rawdata/Car_ai270.csv","70","80",80,70,46962.9872872732,7273.34634670109,56923.4108147033,75
"1273",72,23858.4038927421,80,"results2/rawdata/Car_ai270.csv","70","80",80,70,46962.9872872732,7273.34634670109,56923.4108147033,75
"1274",73,41398.3602478332,80,"results2/rawdata/Car_ai270.csv","70","80",80,70,46962.9872872732,7273.34634670109,56923.4108147033,75
"1275",74,53641.0613424939,80,"results2/rawdata/Car_ai270.csv","70","80",80,70,46962.9872872732,7273.34634670109,56923.4108147033,75
"1276",75,48320.0628688227,80,"results2/rawdata/Car_ai270.csv","70","80",80,70,46962.9872872732,7273.34634670109,56923.4108147033,75
"1277",76,51161.288010434,80,"results2/rawdata/Car_ai270.csv","70","80",80,70,46962.9872872732,7273.34634670109,56923.4108147033,75
"1278",77,48526.4583021714,80,"results2/rawdata/Car_ai270.csv","70","80",80,70,46962.9872872732,7273.34634670109,56923.4108147033,75
"1279",78,48885.8194525065,80,"results2/rawdata/Car_ai270.csv","70","80",80,70,46962.9872872732,7273.34634670109,56923.4108147033,75
"1280",79,52628.7772793879,80,"results2/rawdata/Car_ai270.csv","70","80",80,70,46962.9872872732,7273.34634670109,56923.4108147033,75
"1281",0,37544.9962349665,0,"results2/rawdata/Car_ai282.csv","82","0",0,82,42030.9048846743,6355.30157196712,52635.4126495663,82
"1282",1,39124.1870457462,0,"results2/rawdata/Car_ai282.csv","82","0",0,82,42030.9048846743,6355.30157196712,52635.4126495663,82
"1283",2,41305.056777639,0,"results2/rawdata/Car_ai282.csv","82","0",0,82,42030.9048846743,6355.30157196712,52635.4126495663,82
"1284",3,44980.0620743758,0,"results2/rawdata/Car_ai282.csv","82","0",0,82,42030.9048846743,6355.30157196712,52635.4126495663,82
"1285",4,41974.1169792796,0,"results2/rawdata/Car_ai282.csv","82","0",0,82,42030.9048846743,6355.30157196712,52635.4126495663,82
"1286",5,51856.5038874,0,"results2/rawdata/Car_ai282.csv","82","0",0,82,42030.9048846743,6355.30157196712,52635.4126495663,82
"1287",6,44534.6141310193,0,"results2/rawdata/Car_ai282.csv","82","0",0,82,42030.9048846743,6355.30157196712,52635.4126495663,82
"1288",7,37062.5597913715,0,"results2/rawdata/Car_ai282.csv","82","0",0,82,42030.9048846743,6355.30157196712,52635.4126495663,82
"1289",8,47644.5071141946,0,"results2/rawdata/Car_ai282.csv","82","0",0,82,42030.9048846743,6355.30157196712,52635.4126495663,82
"1290",9,30259.9274408929,0,"results2/rawdata/Car_ai282.csv","82","0",0,82,42030.9048846743,6355.30157196712,52635.4126495663,82
"1291",10,44744.6358457022,0,"results2/rawdata/Car_ai282.csv","82","0",0,82,42030.9048846743,6355.30157196712,52635.4126495663,82
